"from","from_id","id","message","picture","link","name","description","type","created_time","shares","likes","loves","wows","hahas","sads","angrys"
"Foody.vn","_210695369058001","210695369058001_1665022933625230","[Cắp rụp rụp 'BÁNH MÌ SƯỜN CÂY' nóng giòn ngập topping]

- Ship tận nơi: https://goo.gl/AwSdpQ
(Đặt món tại APP NOW, nhập mã PREORDER giảm 20% khung 15-18h)

Quán bán take away thôi hà, sườn cây được rim nguyên nồi bự hấp dẫn cực. Bánh mì ai tới mua mới nướng lên, chan thêm nước sốt sệt sệt, ngon với lạ miệng lắm nha các mẹ.
---
👉Free Ship (tối đa 20k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants.","https://scontent.xx.fbcdn.net/v/t1.0-0/q81/p130x130/33184057_1665020476958809_5959007324923232256_n.jpg?_nc_cat=0&oh=fa3ac96b93685b85c308e85331682020&oe=5BBBC877","https://www.facebook.com/FoodyVietnam/photos/a.426594680801401.1073741873.210695369058001/1665020466958810/?type=3","Photos from Foody.vn's post","","photo","2018-05-23T08:59:08+0000","62","636","6","0","4","0","0"
"Foody.vn","_210695369058001","210695369058001_1664890670305123","[Order ngay đi 'BÁNH TRÁNG BƠ' ngon rẻ đứng top SG - Giảm 20%]

👉Đặt món ship tận nơi: https://goo.gl/g34m7e
(❗Nhập mã BANHTRANGBO để được giảm ngay 20%❗)

Ở đây có đủ loại bánh tráng từ bánh tráng bơ, me, sa-tế tỏi, muối tỏi... nhìn mà muốn hốt về hết. Best-seller vẫn là bánh tráng bơ dễ cuốn dễ cắn chứ không bị dai, cùng vị bơ beo béo chất lượng không ngại về vấn đề vệ sinh không an toàn nhé.","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/29784344_1664891076971749_8262648952944328704_n.jpg?_nc_cat=0&oh=9e6d240ac071bae3d503c48dd92fb393&oe=5BC2BC81","https://www.facebook.com/FoodyVietnam/videos/1664890060305184/","Photos from Foody.vn's post","","video","2018-05-23T08:45:09+0000","218","1708","12","2","0","0","0"
"Foody.vn","_210695369058001","210695369058001_1664981713629352","[Mùa hè hơi lạnh nhờ 'SÂM THẢO DƯỢC' chỉ 20k nhiều topping]

Ship tận nơi: https://goo.gl/rMvVnb
(Đặt món tại APP NOW, nhập mã 'SAMDONGY' giảm ngay 20%)

Địa chỉ: https://goo.gl/iXWg24

Có 20k/ ly thôi mà topping dữ thần vậy trời: nhãn lồng, sương sáo sợi, hạt chia...Mà mùi vị thanh dịu lắm nha, tự nhiên biết được quán này ghiền ghê.  Đảm bảo dọn triệt để cơn nóng luôn mấy chế.","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/30826457_1664993806961476_5660078086452936704_n.jpg?_nc_cat=0&oh=5f4b4086ad413c926d9f62b3be0a1267&oe=5BBA464D","https://www.facebook.com/FoodyVietnam/videos/1664981713629352/","Nước sâm thảo dược","","video","2018-05-23T08:34:00+0000","138","1611","10","2","2","0","0"
"Foody.vn","_210695369058001","210695369058001_1663982583729265","[Ăn cả mẹt mới đã 'BÁNH BÈO CHÉN' giảm tưng bừng 25%]

Ship tận nơi: https://goo.gl/f1PuWQ

Quán bán toàn món Huế ngon:  bánh bèo mẹt, bánh bột lọc lá, bánh mì chả bò... giá mềm xèo hà. Có luôn trà sữa thạch, trà đào giải nhiệt nè. Nhập code 'BBM25' order qua Now.vn giảm ngay 25% từ 23/5-23/6 nhé!","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/29784849_1667661709970069_7986231317404581888_n.jpg?_nc_cat=0&oh=bc65fa37acc5f72c075f86801a5a5d9a&oe=5BBEE32E","https://www.facebook.com/FoodyVietnam/videos/1663982583729265/","Bánh bèo mẹt","","video","2018-05-23T08:00:00+0000","112","1479","24","0","0","0","0"
"Foody.vn","_210695369058001","210695369058001_1663955797065277","[Thơm kích thích 'NƯỚNG KHAY ĐỦ MÓN' đồng giá 45-65k]

Địa chỉ: https://goo.gl/s4xDuH

Nướng ở đây gọi theo khay, ăn nhiêu tính tiền nhiêu nà. Ba chỉ bò Mỹ, tôm sú phô mai phết đầy bơ nướng lên thơm phức luôn, đồng giá 45-65/khay nha. Quán còn có lẩu dê nổi tiếng hơn 30 năm, lẩu Thái tôm càng. Trời nắng hay mưa cứ combo bia + lẩu + đồ nướng là số zách.","https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/33157675_1664765740317616_7472317572537384960_n.jpg?_nc_cat=0&oh=90ff7c2ad5a37e0d7a6826410d4b52d3&oe=5BBE873A","https://www.facebook.com/FoodyVietnam/photos/a.215488901911981.46885.210695369058001/1664765733650950/?type=3","Photos from Foody.vn's post","","photo","2018-05-23T07:00:01+0000","77","605","20","7","0","0","0"
"Foody.vn","_210695369058001","210695369058001_1664090273718496","[Mê mệt 'LIST BÁNH NGỌT' ngon tinh tế đến từ Hàn Quốc - Giảm đến 30%]

👉Đặt món ship tận nơi: http://bit.ly/2Ks8rQn
(❗Nhập mã PB30 để được giảm ngay 30%❗)

Tin mừng cho fan hảo ngọt nhân ngày chuỗi cửa hàng bánh ngọt siêu nổi từ Hàn tại Sì Gòn đang giảm 'nóng hổi' cho những chiếc bánh 'style' Pháp tươi mới ra lò, thơm ngon, thật nhiều dinh dưỡng đến 30% khi nhập mã PB30 nhé!
----------
✅FreeShip (tối đa 30k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/29780633_1664093427051514_2113416908005965824_n.jpg?_nc_cat=0&oh=4d951807f4fe734a9beb7c110b62eaa7&oe=5BC4D415","https://www.facebook.com/FoodyVietnam/videos/1664090273718496/","Mê mệt 'LIST BÁNH NGỌT' ngon tinh tế đến từ Hàn Quốc - Giảm đến 30%","","video","2018-05-23T06:00:01+0000","56","489","19","4","4","1","0"
"Foody.vn","_210695369058001","210695369058001_1664788010315389","[Phấn khích trước 'CHÂU ÂU THU NHỎ' sống ảo siêu đẹp gần SG]

Địa chỉ: https://goo.gl/b85BuA

Vậy là hết cần bay ra Đà Nẵng nữa rồi, gần mình cũng có châu Âu thu nhỏ đẹp quá trời đẹp nà, sống ảo cool ngầu chất chơi hay công túa bánh bèo ukie hết luôn 😍","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/30820782_1664788553648668_1350360807606583296_n.jpg?_nc_cat=0&oh=6d08004dfd759bcb945dfd5f86a014aa&oe=5B853E75","https://www.facebook.com/FoodyVietnam/videos/1664777276983129/","Photos from Foody.vn's post","","video","2018-05-23T05:30:48+0000","1562","6146","23","1","0","0","2"
"Foody.vn","_210695369058001","210695369058001_1662641067196750","[Uống phê luôn “TRÀ SỮA ĐÀI LOAN ĐÌNH ĐÁM” giảm 30%]

Ship tận nơi: https://goo.gl/yUqiYA

Trời mưa gió ngại ra đường, mà lại thèm trà sữa. Lên Now.vn đặt liền ly trà sữa combo 3 loại trân châu nhai ngập miệng, còn được giảm 30% từ ngày 22/5 - 31/5 và free ship qua Airpay nữa. Sẵn thử luôn món trân châu mè đen béo bùi độc nhất Sài Gòn nha","https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/33110829_1662625177198339_2374846705410506752_n.jpg?_nc_cat=0&oh=3b3cf2778ebb215db9c62284ba5f31c9&oe=5B8735AA","https://www.facebook.com/FoodyVietnam/photos/a.215488901911981.46885.210695369058001/1662625167198340/?type=3","Photos from Foody.vn's post","","photo","2018-05-23T05:00:01+0000","13","125","93","5","8","1","2"
"Foody.vn","_210695369058001","210695369058001_1664827780311412","[Ăn ghiền dễ sợ 'BỘT LỌC PHAN THIẾT' siêu ngon, 20k/hộp]

- Ship tận nơi: https://goo.gl/CVbiX5
(Đặt món tại APP NOW, nhập mã BOTLOC20 giảm 20%)
- Địa chỉ: https://goo.gl/BfP8vC

Bánh tới mua là được bỏ hộp sẵn ngon lành vậy nè, chị bán theo 3 loại 20k, 30k và hộp nửa kí 60k nha. Bột bánh mềm có nhân tôm mặn mặn rắc thêm hành phi, ngon lắm á.","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/29770990_1664828186978038_3958834659969728512_n.jpg?_nc_cat=0&oh=ac3b3d3543cffa8b4e39070f47a8fc9d&oe=5B784625","https://www.facebook.com/FoodyVietnam/videos/1664812340312956/","Photos from Foody.vn's post","","video","2018-05-23T04:29:36+0000","369","2624","13","0","2","0","0"
"Foody.vn","_210695369058001","210695369058001_1664046893722834","[Khoái chí order 'BÚN ĐẬU MẮM TÔM' ngon nhất nhì Sài Thành - Giảm đến 50%]

👉Đặt món ship tận nơi: https://goo.gl/xk6bnN
(❗Nhập mã BDAV50 để được giảm ngay 50% nhé❗)

Một trong những quán bún đậu ngon lành và giá 'xiền' cũng thật vừa túi nhất SG là đây, nhất là đậu giòn ở đây do quán 'hand-made' từ A - Z ngon số dzách. Con gái có khi ăn 2 người 1 mẹt, gọi kèm thêm phần thú linh nữa là siêu tiết kiệm luôn.
----------
✅Free Ship (tối đa 30k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/30826660_1664047583722765_1416218238395613184_n.jpg?_nc_cat=0&oh=2e5ce643cfb7191c8b24c2777dc962b9&oe=5B81F7FD","https://www.facebook.com/FoodyVietnam/videos/1664046267056230/","Photos from Foody.vn's post","","video","2018-05-23T04:00:30+0000","343","2439","8","1","0","0","0"
"Foody.vn","_210695369058001","210695369058001_1662604460533744","[Ăn trọn gói 'BUFFET NƯỚNG LẨU' chỉ 169k, đi 4 tính tiền 3]

Địa chỉ: https://goo.gl/zMEYtU

Kèo thơm đây quí zị ơi, buffet trọn gói nướng lẩu, nước ngọt, bia uống thoải mái chỉ 169k. Khai trương chi nhánh mới khuyến mãi đi 4 tính tiền 3 từ 23-31/5, bao rẻ luôn. Có không gian ngoài trời với ống hút khói, khỏi lo bị ám mùi.","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/29766335_1662620803865443_7873207406174404608_n.jpg?_nc_cat=0&oh=3be0eb11bb2ac6856f78245cb83dea5d&oe=5B88DCC8","https://www.facebook.com/FoodyVietnam/videos/1662604460533744/","Buffet nướng lẩu 159k","","video","2018-05-23T03:00:00+0000","308","2999","24","2","1","0","3"
"Foody.vn","_210695369058001","210695369058001_1664718496989007","[Đổ cái rầm 'BÁNH CHEESE TART + TRÀ HOA NHẬT' béo tan trong miệng - Giảm 30%]

Link đặt món: https://goo.gl/4XAV3b
(Đặt món tại APP NOW, nhập mã WHISKBTC giảm 30%)

Một trong những thương hiệu bánh cheese tart được 'chấm điểm' cao chót vót về độ béo ngọt hài hòa của cheese và sự cân bằng của độ giòn - mềm phần bánh. Ăn miếng bánh, thưởng thức chung miếng trà Nhật ngon thơm nữa là chuẩn luôn nè.
------------
*Free Ship (tối đa 20k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/30817638_1050907595063169_627051313816928256_n.jpg?_nc_cat=0&oh=c8fc614ccfd1899c577b49a13729b331&oe=5B7ED47A","https://www.facebook.com/FoodyVietnam/videos/1664718496989007/","Đổ cái rầm 'BÁNH CHEESE TART + TRÀ HOA NHẬT' béo tan trong miệng - Giảm 30%","","video","2018-05-23T02:30:00+0000","3","209","284","40","19","0","4"
"Foody.vn","_210695369058001","210695369058001_1664150273712496","[99,99% thành công “BÍ KÍP SĂN VÉ VIETJET O ĐỒNG” chỉ bán 3 ngày 23-25/5]

🙉Thời cơ săn trọn được con vé 0 Đồng của Vietjet đã được định sẵn, ai nhanh tay thao tác thuần thục hơn thì kẻ đó thắng trong cuộc chiến săn vé vô cùng khốc liệt. Nếu chưa kịp trang bị vũ khí thì học ngay loạt bí kíp chiến đấu săn vé sau để đảm bảo bách phát bách trúng nhé các chế!

Nguồn: TripNow.vn","https://external.xx.fbcdn.net/safe_image.php?d=AQA-fq7y6tCRWEgz&w=130&h=130&url=https%3A%2F%2Fmedia.tripnow.vn%2Fimages%2Ffoody-upload-api-vietjet-180522142032.jpg&cfs=1&_nc_hash=AQCHjkAQIT3rtSxT","https://www.tripnow.vn/bai-viet/sieu-bi-kip-giat-ve-0d-vietjet-air-cho-hoi-phuot-thu-vi-vu-tron-he-10433","99,99% thành công “BÍ KÍP SĂN VÉ VIETJET O ĐỒNG” chỉ bán 3 ngày 23-25/5","TripNow sẽ hướng dẫn bạn thật chi tiết các bước rinh ngay con vé máy bay 0đ để còn có bộ hình du lịch sống ảo cạnh tranh với hội chị em hè này nhé!","link","2018-05-23T02:00:01+0000","420","1286","74","4","10","1","0"
"Foody.vn","_210695369058001","210695369058001_1664070490387141","[Tưng bừng ưu đãi 50% mừng 'Trạm ăn ngàn món' mới toanh đến với thần dân Phú Nhuận - Tặng FUZETEA+]

Thông tin chi tiết: https://goo.gl/2iYWfx
Đặt món: https://goo.gl/ayYCGQ
Quá xá đã Trạm ăn ngàn món đã cập bến 36 Bùi Văn Thêm, P.9, Q.PN rồi! Chung vui cùng team Phú Nhuận thôi. Click ngay link bên trên để xem các món ăn có trong danh sách giảm giá kịch sàn ngay nào. Hủ tiếu, miến, mì, xôi, cơm, món Huế đủ kiểu rần rần đang chờ đó.
---------------
* Nhập mã NSPHUNHUAN50 giảm 50% khi order qua Now.vn.
* Áp dụng cho đơn hàng trên 100k, giảm tối đa 100k trong 2 ngày 23&24/05
* Tặng 1 chai trà đào hạt chia FUZETEA+ cho ngày mới thêm tươi trẻ với đơn hàng từ 100k.","https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/33133694_1664068840387306_6090899478456303616_n.jpg?_nc_cat=0&oh=c0755dca59bf22a9ec66b273a5e20b2b&oe=5B765F23","https://www.facebook.com/FoodyVietnam/photos/a.215488901911981.46885.210695369058001/1664068837053973/?type=3","Photos from Foody.vn's post","","photo","2018-05-23T01:30:00+0000","9","121","208","59","9","4","0"
"Foody.vn","_210695369058001","210695369058001_1664161523711371","[Không ngờ 'XÓM ĐƯỜNG TÀU' ở VN lại sống ảo mê hồn như vậy]

Chi tiết: https://goo.gl/jhsKhE

Nhìn lụp xụp vậy thôi chứ lên hình là siêu ảo, cực đẹp, không chỉ nổi như cồn trong nước mà bạn bè thế giới cũng muốn tới đây nữa nà ❤️","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/30820837_1664162023711321_5834592387329949696_n.jpg?_nc_cat=0&oh=2862dad758b8a3db2f858193a65694a5&oe=5BC0C9CF","https://www.facebook.com/FoodyVietnam/videos/1664161217044735/","Photos from Foody.vn's post","","video","2018-05-23T01:00:55+0000","94","723","7","0","0","0","0"
"Foody.vn","_210695369058001","210695369058001_1663872227073634","[5 địa chỉ bỏ 'bùa yêu' các nàng bằng GIÀY CAO GÓT HỌA TIẾT như Bích Phương]

Ngoài video gây xôn xao cả tuần nay thì hội chị em còn ghiền những đôi giày cao gót họa tiết được Bích Phương diện trong MV nữa. Cùng xem 5 địa chỉ nào đã bỏ 'bùa yêu' hội chị em nha.

(y) Sheis.vn - cộng đồng làm đẹp với hàng triệu bí kíp biến bạn thành hotgirl sành điệu!","https://external.xx.fbcdn.net/safe_image.php?d=AQDFy9NCcIYcj4_p&w=130&h=130&url=https%3A%2F%2Fmedia.sheis.vn%2FbeautyArticle%2Fs%2Fsheis-20ff4efd-bdde-48f4-96b7-4b72424ff410-20180522124329811.jpg&cfs=1&sx=448&sy=0&sw=492&sh=492&_nc_hash=AQCa9tA95duJ9FAM","https://www.sheis.vn/bai-viet/5-shop-ban-giay-cao-got-hoa-tiet-hoa-an-theo-bich-phuong-trong-mv-moi-2890","5 Shop Bán Giày Cao Gót Họa Tiết Hoa 'Ăn Theo' Bích Phương Trong MV Mới","Cùng truy lùng đôi giày xuất hiện trong MV “Bùa Yêu” của Bích Phương nào và cùng săn những shop có bán chúng ngay nhé","link","2018-05-23T00:30:00+0000","17","479","18","6","1","0","1"
"Foody.vn","_210695369058001","210695369058001_1664063910387799","[Ăn cả thế giới với DEAL 20% giờ Vàng tại NOW.vn]

Link đặt món: https://www.now.vn/
Gom đồ ăn - uống mê mệt cùng #NOWvn khi có Deal giảm siêu đậm 20% trong khung giờ Vàng 6h - 10h & 15h - 18h với mã PREORDER20 đó nghen!
*Áp dụng các quán 'verified merchant'
*Giảm tối đa 100k
-----------------
*Free Ship (tối đa 20k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/33146693_1664061947054662_1320692560800251904_n.jpg?_nc_cat=0&oh=6914df73b07abc4fd802a421a037a081&oe=5B8DCC8F","https://www.facebook.com/FoodyVietnam/photos/a.215488901911981.46885.210695369058001/1664061943721329/?type=3","Photos from Foody.vn's post","","photo","2018-05-23T00:00:00+0000","11","175","27","6","1","0","0"
"Foody.vn","_210695369058001","210695369058001_1664150003712523","[Ăn không chừa 1 miếng 'HỦ TIẾU CÁ LÓC' no ngon hết ý]

Ship tận nơi: https://goo.gl/Ct2JDV
Địa chỉ: https://goo.gl/Ckw4Dq

1 tô hủ tiếu mì cá hấp dẫn zậy chỉ 35k/tô hoy nè, nước lèo ngọt xương. Miếng cá lóc tươi chấm mắm ớt bá cháy luôn á, quán chỉ bán buổi sáng tới trưa nghen.","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/30820558_1664150540379136_2805136006800474112_n.jpg?_nc_cat=0&oh=a1e11d406a340bc15e41f095bd4781b1&oe=5B879914","https://www.facebook.com/FoodyVietnam/videos/1664133203714203/","Photos from Foody.vn's post","","video","2018-05-22T23:00:01+0000","99","1109","22","8","3","0","2"
